subscription_id,customer_id,start_date,end_date,status,cancellation_reason,renewal_count,monthly_fee
493,5089,2020-01-26,,active,,7,19.99
494,18621,2024-07-18,2025-08-11,churned,N/A,13,12.99
495,11633,2020-04-08,,active,,1,12.99
496,13002,09-07-2020,,active,,8,9.99
497,3175,05-03-2020,2021-04-13,cancelled,,0,9.99
498,9833,2020-02-11,,active,,6,12.99
499,13347,2022-01-04,,active,,0,49.99 USD
500,8010,2023-01-19,,active,,10,19.99 USD
501,8462,2022-06-07,,active,,4,19.99
502,9843,2024-06-14,,active,,-1,12.99
503,12043,2020-08-23,,active,,5,49.99
504,8004,2024-08-06,2026-08-05,Canceled,Switched to competitor,7,9.99
505,3364,2023-07-12,29-08-2025,churned,Too expensive,10,19.99
506,885,2022-12-02,,active,,14,24.99
507,628,2020-09-18,2020-12-20,Canceled,Other,0,9.99
508,10461,07-04-2024,2025-03-13,cancelled,,10,12.99
509,7738,08-08-2024,2025-11-04,churned,,0,12.99
510,13546,2021-06-15,10-03-2024,cancelled,N/A,8,19.99
511,6958,2020-11-26,2023-08-11,churned,N/A,1,49.99
512,12014,2020-09-21,14-12-2021,active,,9,24.99
513,5655,25-06-2020,28-04-2023,churned,Lack of use,8,19.99
514,6429,2020-01-02,,active,,-1,12.99
515,1099,2020-09-19,2021-08-20,churned,Technical issues,4,49.99
516,7875,2022-11-25,,active,,13,49.99
517,4431,2020-01-12,,active,,9,24.99
518,5159,2020-06-15,2022-05-31,cancelled,Other,8,49.99
519,6919,2020-11-20,,active,,4,24.99
520,893,14-02-2023,2023-08-16,cancelled,Lack of use,4,12.99
521,7497,2022-05-21,2025-05-07,Canceled,Switched to competitor,8,24.99
522,12890,2022-06-01,2024-05-09,churned,,13,19.99
523,17769,21-09-2022,,active,,3,49.99
524,16724,09-07-2023,,active,,-1,9.99
525,7257,2024-11-06,2027-09-19,churned,Other,0,9.99
526,10103,2022-10-31,,active,,13,19.99
527,9293,2020-05-28,,active,,1,49.99
528,5899,29-12-2023,2025-12-03,churned,,1,9.99
529,2901,15-08-2024,24-10-2026,churned,,1,12.99
530,9321,06-08-2021,06-03-2024,cancelled,Technical issues,6,9.99
531,19485,06-07-2024,,active,,4,49.99
532,15251,06-10-2023,,active,,4,24.99
533,18469,05-09-2024,,active,,13,49.99
534,1286,2023-03-19,2026-01-02,cancelled,,12,12.99
535,13220,2022-06-17,2022-08-14,churned,Lack of use,12,49.99
536,18566,17-04-2020,19-03-2022,active,,2,12.99
537,3583,2021-03-20,2024-01-17,churned,,14,24.99
538,11082,2024-03-16,,active,,14,24.99
539,11613,2023-08-09,,active,,4,9.99
540,8758,2022-09-01,26-12-2022,active,,11,12.99
541,17915,2024-01-03,2024-02-23,churned,,7,49.99
542,10359,06-06-2020,,active,,2,12.99
543,12777,21-06-2024,,active,,12,12.99
544,14178,2020-04-11,2021-10-02,churned,Lack of use,2,12.99
545,13165,2020-11-19,14-07-2023,churned,Technical issues,4,49.99
546,9063,15-03-2020,28-12-2020,churned,,10,19.99
547,3869,2022-01-25,,active,,-1,24.99
548,3474,2022-04-29,,active,,3,49.99
549,19945,12-07-2023,2025-09-11,active,,7,9.99
550,13524,2021-08-12,02-03-2024,cancelled,Lack of use,6,9.99
551,4342,2020-02-28,,active,,8,49.99
552,15547,2023-06-06,,active,,2,24.99
553,9236,2023-07-19,2025-09-11,churned,Technical issues,8,49.99
554,11170,2023-03-13,2023-06-22,cancelled,Lack of use,5,49.99
555,8561,2021-01-06,11-09-2023,churned,Technical issues,10,12.99
556,14114,11-02-2020,2022-05-09,active,,12,19.99
557,15134,2020-07-04,,active,,7,9.99
558,6140,14-08-2022,,active,,10,9.99 USD
559,13397,2023-05-26,2024-06-14,cancelled,Switched to competitor,0,9.99 USD
560,16338,2022-03-20,,active,,0,24.99
561,13954,2021-01-11,2023-01-17,churned,Switched to competitor,7,19.99
562,5823,2021-10-04,,active,,5,24.99
563,554,19-02-2022,,active,,9,9.99
564,2586,2020-06-20,2023-05-05,Canceled,,-1,19.99
565,14690,2024-07-13,2026-08-31,churned,Lack of use,4,12.99
566,5470,2020-08-25,,active,,8,49.99
567,17994,29-04-2024,,active,,-1,24.99
568,173,2020-04-11,,active,,12,9.99
569,16572,2024-07-12,2025-06-11,active,,4,49.99
570,9554,2021-04-30,2022-05-12,churned,,-1,19.99
571,367,05-04-2023,2024-03-29,cancelled,,7,9.99
572,752,2021-07-24,03-02-2022,churned,Technical issues,-1,9.99
573,4551,2023-07-02,2023-11-11,churned,,3,49.99
574,2799,2024-05-13,2025-09-25,active,,6,49.99
575,393,07-07-2022,18-04-2024,churned,N/A,5,12.99
576,10883,2021-09-20,2022-08-09,churned,N/A,7,9.99
577,3962,2020-06-09,2021-12-21,churned,Switched to competitor,8,9.99
578,3536,2024-07-08,05-09-2026,active,,-1,9.99
579,13856,04-03-2022,23-08-2024,cancelled,Other,10,24.99
580,17881,06-03-2022,27-09-2023,churned,,12,9.99
581,7861,2022-07-02,,active,,13,49.99
582,11141,09-05-2024,2027-01-03,cancelled,Lack of use,7,49.99
583,18432,2021-11-25,,active,,2,12.99
584,4159,26-08-2022,2024-02-11,churned,Switched to competitor,2,9.99
585,11420,2020-10-23,,active,,0,19.99 USD
586,3792,2023-11-11,,active,,3,19.99
587,5492,2021-08-04,2024-02-27,churned,Too expensive,7,9.99
588,4778,2024-10-28,2027-07-18,active,,8,49.99
589,8664,2024-07-12,2025-09-05,cancelled,Lack of use,10,24.99
590,4751,2021-04-14,2024-01-24,churned,N/A,0,19.99
591,14741,03-04-2023,,active,,12,12.99
592,3271,05-12-2023,2024-01-11,active,,8,12.99
593,11927,2021-05-28,2022-05-11,cancelled,Other,11,12.99
594,9532,2024-12-17,2025-12-31,churned,Too expensive,6,19.99
595,13655,2022-09-05,24-06-2023,churned,Switched to competitor,7,24.99
596,16011,2022-08-13,2023-02-08,churned,N/A,3,12.99
597,8176,2020-01-09,2022-06-08,churned,,14,12.99
598,15127,12-08-2021,,active,,10,24.99
599,5073,31-05-2023,2025-11-05,churned,,2,24.99
600,15396,2023-10-22,2024-12-07,active,,4,9.99
601,12822,23-02-2021,2022-08-27,cancelled,N/A,10,24.99
602,17552,2025-03-29,2023-10-12,churned,Switched to competitor,0,9.99
603,5430,16-01-2023,,active,,-1,12.99
604,10195,2023-07-04,2025-08-27,churned,N/A,10,19.99 USD
605,3819,2021-04-14,09-08-2023,cancelled,,9,9.99
606,4365,2022-07-04,,active,,2,24.99
607,10114,2022-10-02,,active,,9,24.99
608,4161,2022-08-27,14-11-2023,cancelled,N/A,1,49.99
609,2788,02-08-2023,2023-11-25,churned,,7,49.99
610,5640,01-07-2024,2025-02-14,cancelled,Other,9,12.99
611,12267,2023-06-18,,active,,2,12.99
612,9355,2020-08-02,,active,,6,49.99
613,16967,2020-02-03,,active,,5,12.99
614,16874,2020-08-14,27-09-2022,active,,6,19.99
615,8597,12-12-2021,,active,,14,12.99
616,6374,2020-10-05,2023-03-22,churned,Other,4,49.99
617,5860,2023-09-16,2023-12-24,churned,Technical issues,11,24.99
618,13994,2022-02-18,,active,,0,49.99
619,4527,2024-09-09,2026-05-11,churned,N/A,3,12.99
620,4356,2022-03-29,,active,,12,9.99
621,18380,01-06-2021,,active,,9,9.99
622,16185,2022-10-28,,active,,0,24.99
623,3082,2024-02-13,2024-11-24,cancelled,,8,12.99
624,10859,2021-02-15,2021-05-21,cancelled,N/A,9,24.99
625,13667,2020-12-17,,active,,5,24.99
626,6051,09-04-2021,,active,,0,49.99
627,18255,2024-05-16,2026-04-17,churned,Switched to competitor,13,9.99
628,15429,15-05-2022,2024-05-20,churned,,6,24.99
629,18448,2021-10-07,,active,,2,19.99
630,5012,2022-03-17,2022-12-31,Canceled,Lack of use,12,24.99
631,13165,28-02-2022,,active,,12,49.99
632,8103,2024-11-13,02-04-2026,cancelled,,4,49.99
633,18490,29-11-2022,,active,,4,9.99
634,11616,2020-01-22,,active,,-1,19.99
635,13021,16-03-2021,,active,,0,24.99
636,5837,2021-06-05,20-12-2022,churned,Other,5,24.99
637,18774,2020-07-03,,active,,8,19.99
638,18089,22-01-2020,2022-04-19,cancelled,Too expensive,13,49.99 USD
639,14494,2022-02-19,2023-07-24,cancelled,Too expensive,-1,19.99
640,9846,2020-08-11,,active,,7,12.99
641,14799,2020-08-13,2022-05-10,churned,,-1,12.99
642,4874,11-03-2024,2024-05-27,churned,,5,12.99
643,2330,2024-11-16,08-10-2027,churned,Other,3,49.99
644,6287,24-08-2021,2024-08-17,Canceled,Switched to competitor,8,12.99
645,11549,2022-07-23,,active,,10,19.99
646,2303,08-09-2021,,active,,8,19.99
647,18571,2024-11-27,,active,,11,12.99
648,6815,03-05-2020,,active,,8,12.99
649,19741,2024-08-25,,active,,12,12.99
650,5614,04-01-2020,,active,,1,49.99
651,16852,08-10-2021,,active,,6,19.99 USD
652,10742,2020-01-31,,active,,11,19.99
653,4550,2022-02-17,2024-02-05,cancelled,Other,7,49.99
654,11975,2021-06-11,2024-05-10,cancelled,Lack of use,13,24.99
655,5099,2022-05-05,03-08-2022,cancelled,Other,0,19.99
656,15069,03-09-2023,,active,,1,19.99
657,4074,12-05-2022,14-01-2024,churned,Other,3,12.99
658,18961,2022-03-30,,active,,0,9.99
659,19343,25-03-2020,,active,,0,9.99
660,795,10-12-2021,2020-02-21,Canceled,Other,1,12.99
661,3056,2020-06-06,2021-11-14,churned,Other,11,19.99
662,15790,2023-07-22,2024-01-14,Canceled,,10,24.99
663,10596,2024-12-24,2026-08-07,active,,5,9.99
664,6342,03-10-2021,,active,,4,49.99
665,11585,10-10-2023,19-12-2023,churned,Too expensive,11,9.99
666,8492,06-06-2020,,active,,4,9.99
667,1081,19-07-2020,2021-08-06,cancelled,,8,12.99
668,17893,2022-02-13,,active,,8,24.99
669,18255,02-12-2023,24-02-2025,churned,Other,12,19.99
670,9121,10-11-2023,2026-01-11,cancelled,Other,0,19.99
671,16780,2024-06-05,11-03-2027,churned,,8,49.99
672,6113,09-03-2021,,active,,7,49.99
673,7914,2023-05-12,2024-04-13,churned,Technical issues,5,24.99 USD
674,7318,2024-10-17,,active,,10,19.99
675,12641,2022-08-11,10-05-2025,churned,N/A,14,9.99
676,16924,2022-01-04,2023-10-07,active,,0,12.99
677,16695,2021-09-09,30-09-2022,churned,Too expensive,-1,24.99
678,19102,31-08-2020,2022-01-24,churned,N/A,6,9.99
679,2584,2020-10-03,,active,,11,19.99
680,9847,2023-04-24,,active,,0,49.99
681,8560,2024-07-07,2027-04-14,churned,Technical issues,14,12.99
682,9092,11-12-2023,2026-07-24,cancelled,Technical issues,3,24.99
683,14269,2022-10-05,2024-12-12,cancelled,Switched to competitor,0,19.99
684,19256,2023-08-06,2025-04-19,churned,N/A,13,9.99
685,11900,22-07-2023,,active,,13,24.99
686,15479,2020-05-28,2022-04-15,cancelled,Too expensive,4,49.99
687,13683,01-01-2022,,active,,8,9.99
688,3277,2021-11-01,04-05-2022,active,,5,12.99
689,2813,2023-08-19,,active,,10,24.99
690,15749,05-09-2021,,active,,13,9.99
691,3149,2021-06-30,,active,,5,19.99 USD
692,14126,26-06-2022,,active,,2,49.99 USD
693,8274,2024-03-07,2027-01-30,cancelled,N/A,4,9.99
694,19083,2024-06-26,,active,,5,12.99
695,7928,20-07-2022,2023-09-09,Canceled,Technical issues,13,49.99
696,16808,2022-01-03,,active,,8,19.99
697,12182,2022-07-26,,active,,1,49.99
698,5065,2023-01-19,2023-03-17,churned,Technical issues,-1,19.99
699,7038,03-03-2023,,active,,1,24.99
700,17695,2022-02-12,2024-10-27,cancelled,Lack of use,8,12.99
701,18747,16-09-2023,,active,,14,19.99 USD
702,14123,2020-10-17,2022-10-12,cancelled,,12,49.99 USD
703,938,2021-10-12,08-10-2023,churned,Other,5,49.99
704,5368,2024-06-02,,active,,6,24.99
705,15215,07-04-2021,,active,,7,12.99
706,6732,2023-04-29,2025-10-10,cancelled,Switched to competitor,8,9.99
707,18630,17-12-2022,,active,,11,12.99 USD
708,500,2021-12-04,2024-05-04,churned,N/A,10,24.99
709,3354,2020-04-13,2022-03-11,active,,3,12.99
710,1291,2022-08-26,2023-01-01,cancelled,Other,6,9.99
711,17073,12-03-2020,2021-04-09,cancelled,,4,12.99
712,233,29-10-2020,2022-04-18,churned,N/A,1,49.99
713,7141,2023-01-16,2024-05-23,cancelled,Technical issues,10,24.99
714,2373,20-04-2020,07-04-2022,churned,N/A,5,19.99
715,8683,2021-11-19,,active,,13,24.99
716,19739,2020-06-01,,active,,4,24.99 USD
717,15237,2024-02-20,,active,,1,19.99 USD
718,3730,2020-04-27,16-05-2022,Canceled,Other,13,24.99
719,11549,2023-07-20,,active,,11,9.99
720,3447,18-07-2024,,active,,7,24.99
721,5855,2023-11-10,,active,,-1,19.99
722,9279,11-11-2024,,active,,11,24.99
723,913,2024-07-31,2027-01-04,active,,10,24.99 USD
724,2484,24-02-2024,,active,,0,9.99
725,8407,2024-07-10,2025-11-13,cancelled,Switched to competitor,9,49.99
726,15961,26-05-2023,,active,,4,9.99
727,16747,2024-10-26,2026-10-16,cancelled,Technical issues,5,9.99
728,13743,24-11-2022,,active,,13,12.99
729,7430,11-01-2021,02-10-2022,Canceled,Switched to competitor,10,49.99
730,7892,2021-10-06,29-07-2024,churned,Other,10,49.99
731,6877,2023-06-11,,active,,8,12.99
732,8888,2022-05-23,,active,,7,9.99
733,17210,2024-07-27,2026-08-14,churned,,9,12.99
734,3680,03-09-2024,,active,,2,12.99
735,14889,2024-05-02,2025-02-13,active,,8,19.99
736,18394,2020-09-10,2022-08-18,cancelled,Technical issues,7,12.99
737,7204,2023-04-10,,active,,1,19.99
738,4028,27-09-2023,,active,,14,24.99
739,6879,2022-09-16,,active,,2,19.99
740,4238,2023-01-29,2024-03-04,churned,Too expensive,4,49.99
741,1160,22-07-2024,25-01-2027,churned,Other,10,9.99
742,7730,2023-09-21,2024-06-05,churned,Switched to competitor,10,12.99
743,2199,2021-04-27,2022-01-13,cancelled,Other,2,12.99 USD
744,121,2022-12-02,10-05-2023,churned,Other,11,9.99
745,10902,2020-11-10,,active,,7,24.99
746,8599,2024-07-29,2025-03-04,cancelled,Too expensive,9,19.99
747,10015,31-12-2020,,active,,11,24.99
748,6226,2023-05-09,,active,,11,24.99
749,16061,18-08-2020,2022-12-15,active,,2,49.99
750,17796,2022-06-25,,active,,5,24.99
751,7648,2024-11-02,2025-08-02,churned,Technical issues,10,9.99
752,7593,2023-02-28,,active,,7,12.99
753,2285,21-10-2023,2025-07-04,Canceled,,7,24.99
754,10078,2023-04-15,,active,,14,19.99
755,15859,2024-07-09,,active,,3,19.99
756,5562,2024-07-17,03-07-2027,cancelled,Too expensive,4,24.99
757,1633,10-05-2024,2027-04-03,churned,,0,24.99
758,12200,2023-10-12,,active,,2,9.99
759,13000,08-11-2024,,active,,11,12.99
760,14099,2022-03-06,,active,,7,24.99
761,11592,2024-01-05,2024-04-18,active,,14,19.99
762,15653,2020-02-11,,active,,13,49.99
763,4708,2021-08-11,2022-10-05,active,,-1,9.99
764,5525,2024-03-31,2026-11-10,churned,Switched to competitor,14,9.99
765,4699,11-03-2023,2025-03-09,churned,N/A,8,12.99
766,164,2023-05-30,,active,,11,49.99
767,138,2020-04-16,,active,,4,19.99
768,16136,2022-06-12,03-05-2025,cancelled,N/A,8,12.99
769,2354,2022-10-31,,active,,6,19.99
770,7753,2021-08-03,20-12-2023,cancelled,,13,9.99
771,16597,2020-04-19,02-07-2021,cancelled,Lack of use,8,24.99
772,2569,2020-06-02,2022-03-15,churned,,10,49.99
773,9925,2020-03-31,,active,,0,19.99
774,18441,11-05-2023,,active,,1,12.99
775,13198,05-12-2024,2027-10-16,cancelled,Too expensive,8,12.99
776,9719,2021-01-15,2023-08-05,cancelled,Other,13,12.99
777,10917,2022-10-09,2024-06-11,cancelled,Other,8,9.99
778,15461,2021-08-17,,active,,8,9.99
779,15913,05-09-2022,2023-09-01,active,,14,49.99
780,7757,2024-12-29,2027-11-21,active,,6,12.99
781,6599,2020-08-19,,active,,9,19.99
782,10423,2022-02-21,,active,,12,49.99
783,5648,2021-10-15,,active,,8,12.99
784,12932,2024-02-11,,active,,4,9.99
785,1548,21-02-2020,,active,,14,19.99 USD
786,9287,06-09-2023,,active,,2,49.99
787,6163,2022-04-30,,active,,4,49.99
788,13847,2021-01-09,07-02-2023,active,,13,9.99
789,7125,2024-06-23,,active,,12,12.99
790,11069,21-06-2021,,active,,-1,19.99
791,1865,2024-02-08,10-10-2024,cancelled,Technical issues,5,12.99
792,17729,28-06-2024,,active,,11,19.99
793,14173,17-12-2024,2025-10-06,cancelled,,2,12.99
794,12653,2021-01-29,,active,,13,19.99
795,16034,2021-01-22,,active,,5,12.99
796,3890,2024-07-15,,active,,6,49.99
797,1766,2020-05-17,,active,,0,9.99 USD
798,19803,2021-12-10,10-12-2023,cancelled,Switched to competitor,-1,9.99
799,9390,2021-05-29,,active,,13,12.99
800,4038,2024-06-06,2025-10-02,churned,Other,5,24.99
801,17597,12-08-2023,2026-07-05,Canceled,Too expensive,4,24.99
802,3695,2020-08-29,23-11-2021,active,,7,24.99
803,801,09-10-2022,,active,,0,12.99 USD
804,5145,2020-08-14,,active,,-1,12.99
805,6008,2022-07-13,,active,,0,24.99
806,11599,2020-07-18,2021-06-15,active,,6,9.99 USD
807,2752,2023-06-21,2026-06-14,churned,N/A,1,24.99
808,2603,17-03-2023,2023-10-06,cancelled,,14,9.99
809,17020,06-06-2024,2024-12-23,cancelled,Technical issues,-1,9.99
810,12051,2020-04-18,,active,,10,49.99
811,3046,09-12-2023,2024-11-18,churned,Switched to competitor,2,49.99
812,18955,2020-08-02,2022-04-28,churned,,14,19.99
813,18951,2021-01-24,,active,,10,12.99
814,12086,21-12-2022,,active,,5,49.99
815,5146,2022-12-06,2025-01-02,churned,Too expensive,1,19.99
816,14731,13-12-2020,26-06-2023,churned,Other,12,49.99
817,15187,2022-03-22,29-06-2023,churned,Too expensive,4,12.99
818,5254,2020-05-07,2022-05-27,churned,Lack of use,11,9.99
819,18722,2022-01-20,,active,,2,9.99
820,1494,2020-05-12,2022-09-21,churned,Other,12,9.99
821,2446,2022-06-21,,active,,2,24.99
822,2454,2024-04-09,2025-02-13,churned,N/A,12,49.99
823,11836,2024-03-04,2025-08-25,cancelled,,3,12.99
824,2455,2021-01-20,,active,,-1,9.99
825,6312,2023-04-27,23-08-2023,cancelled,Lack of use,14,12.99
826,10938,15-05-2024,,active,,5,24.99
827,963,2021-03-04,2022-06-04,churned,N/A,10,49.99
828,4161,2024-10-26,,active,,9,12.99
829,11656,2021-01-30,2023-10-01,churned,,11,19.99
830,10052,2022-09-27,,active,,0,19.99
831,18063,2024-10-17,,active,,3,49.99
832,6856,2020-06-22,19-06-2023,cancelled,,10,9.99
833,15099,2023-02-25,25-07-2024,cancelled,Too expensive,10,49.99 USD
834,12892,24-06-2020,2022-06-01,churned,Other,13,19.99
835,13986,08-08-2023,,active,,10,49.99
836,15663,16-06-2021,2022-08-26,active,,4,49.99
837,3806,2021-03-23,2022-04-01,churned,Technical issues,-1,49.99
838,7470,2023-01-11,31-12-2025,churned,Lack of use,10,49.99
839,6843,2022-01-13,2023-07-24,Canceled,Technical issues,9,12.99
840,11515,2024-05-13,,active,,3,19.99
841,14797,27-01-2024,2026-07-17,churned,N/A,4,12.99
842,14654,2023-07-09,2025-10-02,churned,,6,24.99
843,6712,2021-03-14,22-04-2023,churned,,10,19.99
844,5415,2022-07-27,2025-02-22,churned,,14,24.99
845,5959,2023-01-15,,active,,8,19.99
846,10258,20-12-2023,2024-05-07,active,,9,12.99
847,11913,26-09-2023,2024-11-26,cancelled,Switched to competitor,7,49.99
848,16867,03-12-2021,2024-02-25,churned,Switched to competitor,7,49.99
849,17468,2020-09-10,2023-02-02,cancelled,,5,12.99
850,12477,2020-05-28,2020-11-04,churned,Other,7,19.99
851,13762,24-05-2023,01-09-2025,churned,Lack of use,11,9.99
852,93,2021-06-07,,active,,5,19.99
853,13127,2022-09-11,2023-01-14,active,,9,24.99
854,2010,16-12-2022,,active,,4,12.99
855,4947,2020-07-16,2020-11-19,Canceled,Too expensive,2,49.99 USD
856,2076,2020-03-04,,active,,1,12.99
857,5364,2023-12-16,2024-04-19,cancelled,N/A,4,12.99
858,9925,2023-06-29,2025-07-08,churned,,1,24.99
859,17054,2022-12-11,2024-05-27,churned,,11,24.99
860,18429,2021-10-18,06-09-2023,cancelled,N/A,13,24.99
861,3602,2023-10-12,,active,,12,9.99
862,15990,2024-02-18,,active,,2,19.99
863,2698,05-02-2022,2025-01-06,active,,4,49.99
864,7478,2023-11-14,2026-08-26,cancelled,,5,19.99
865,9310,22-04-2022,2024-06-25,cancelled,Lack of use,3,9.99
866,8046,2022-12-29,29-06-2023,active,,12,24.99
867,5645,2024-09-28,2025-11-02,churned,Lack of use,7,19.99
868,2010,2023-04-09,,active,,13,12.99
869,17345,31-08-2022,,active,,9,9.99
870,6725,2021-07-22,,active,,4,49.99
871,2860,2024-05-16,,active,,2,12.99
872,10736,2024-02-29,,active,,3,9.99
873,16553,2021-05-16,2024-02-09,cancelled,N/A,-1,24.99
874,8038,18-04-2023,,active,,3,24.99
875,14575,2021-02-06,2021-11-15,churned,N/A,8,49.99
876,6835,2023-07-04,,active,,0,19.99
877,7975,2022-09-23,,active,,10,19.99
878,12213,13-05-2022,2024-05-08,active,,-1,9.99
879,16322,29-12-2022,2025-09-15,churned,Switched to competitor,6,19.99
880,19404,11-10-2024,,active,,11,12.99
881,4417,2024-11-27,,active,,10,9.99
882,7793,2020-01-21,,active,,13,49.99
883,9973,18-06-2024,2026-10-14,Canceled,Switched to competitor,12,24.99
884,3019,2023-10-11,18-08-2026,active,,13,49.99
885,18765,2020-05-17,2021-04-12,churned,Lack of use,9,19.99
886,416,20-09-2020,,active,,8,49.99
887,9454,2021-04-17,,active,,-1,9.99
888,15942,02-02-2021,,active,,7,24.99
889,19744,2022-10-01,18-04-2023,churned,Technical issues,1,24.99
890,12907,2024-06-15,2025-07-01,active,,12,12.99
891,11625,2020-05-30,10-02-2022,cancelled,,-1,24.99
892,4369,2024-02-05,2024-03-30,cancelled,Too expensive,11,49.99
893,4468,2021-07-28,2022-02-17,cancelled,,14,9.99
894,3379,2022-10-27,,active,,6,9.99
895,12377,03-05-2020,,active,,6,24.99 USD
896,12760,14-11-2020,2022-12-29,Canceled,Switched to competitor,6,19.99
897,6176,04-10-2022,,active,,0,19.99
898,2516,2022-07-06,2024-05-06,cancelled,N/A,2,9.99
899,13263,2024-09-07,2026-10-13,cancelled,,-1,9.99
900,5294,27-05-2022,28-02-2023,cancelled,N/A,12,12.99
901,7887,16-11-2022,2023-02-27,active,,4,19.99
902,7489,10-11-2023,,active,,6,49.99
903,11225,2023-06-02,,active,,10,19.99
904,17877,2023-08-16,2025-12-13,cancelled,Technical issues,9,19.99 USD
905,2649,2024-07-22,14-12-2025,churned,Other,12,19.99
906,12863,24-06-2021,2022-04-22,cancelled,Technical issues,10,9.99
907,1609,2022-04-13,2023-06-18,Canceled,Too expensive,7,24.99
908,452,2021-03-26,,active,,12,49.99
909,17601,2024-08-06,2025-02-07,churned,Too expensive,1,12.99
910,6130,2024-06-24,2025-04-01,churned,Too expensive,14,19.99
911,16219,2023-05-03,2025-03-22,active,,0,49.99
912,17486,2024-05-04,05-01-2027,active,,8,49.99
913,12575,12-03-2020,29-10-2022,churned,N/A,5,49.99
914,16543,05-11-2021,,active,,13,9.99
915,15809,19-10-2022,,active,,14,49.99
916,10590,2023-12-08,2025-03-06,cancelled,,6,49.99 USD
917,13844,2023-12-14,2024-01-25,churned,Too expensive,6,12.99
918,7944,19-12-2022,,active,,10,19.99
919,17843,2023-05-20,2024-10-02,active,,11,9.99
920,15438,2021-02-08,2021-12-23,churned,,5,9.99 USD
921,19769,2020-11-21,2021-05-11,churned,N/A,5,19.99
922,9063,2023-04-22,,active,,5,9.99
923,2066,16-05-2023,2023-10-26,cancelled,Other,5,12.99
924,8345,2022-05-28,,active,,11,9.99 USD
925,19598,29-07-2022,2024-10-18,cancelled,N/A,1,49.99
926,17600,2020-10-26,07-11-2021,churned,Technical issues,9,9.99
927,14252,2021-11-10,,active,,2,19.99
928,10607,2020-05-09,,active,,11,19.99 USD
929,2125,2023-09-18,10-09-2025,churned,N/A,3,24.99
930,18498,01-02-2024,,active,,10,12.99
931,14002,2024-09-30,2027-05-08,churned,Lack of use,4,24.99 USD
