customer_id,signup_date,age,country,marketing_channel,plan_type,is_student
604,18/04/2021,37,,Google,,0
605,07/03/2021,23,,,enterprise,0
606,06/12/2020,25,FR,referral,basic,
607,2021-07-04,62,germany,,pro,TRUE
608,23/06/2024,51,,referral,,TRUE
609,2023-08-05,,FR,unknown,Pro,Yes
610,2023-07-01,49,,Insta,,0
611,23/10/2024,68,germany,referral,enterprise,Yes
612,2020-12-22,,PL,UNKWN,Basic,1
613,23/01/2020,59,PL,unknown,basic,TRUE
614,2024-11-20,21,DE,,,0
615,05/06/2021,61,,Instagram Ads,pro,
616,2024-11-16,67,,google_ads,Basic,No
617,28/01/2023,56,Germany,instagram,starter,1
618,2022-03-12,37,,instagram,,No
619,18/04/2023,41,germany,referral,Pro,Yes
620,2023-05-31,41,de,Instagram Ads,,
621,2022-01-31,,,,,
622,2024-08-09,43,,,Pro,0
623,2021-03-17,42,FR,google_ads,starter,1
624,2024-06-19,53,,unknown,,FALSE
625,07/02/2022,24,PL,LinkedIn Ads,pro,1
626,12/10/2022,27,,instagram,starter,1
627,2023-09-10,,de,google_ads,starter,
628,2021-05-30,64,,,,Yes
629,2022-11-05,29,NL,google_ads,starter,TRUE
630,02/03/2022,18,,linkedin,BASIC,Yes
631,01/12/2020,69,IT,UNKWN,Basic,Yes
632,17/11/2024,67,ES,Insta,,Yes
633,2020-09-14,42,PL,,basic,No
634,2021-05-11,33,,,pro,0
635,2022-06-14,22,de,Google,starter,FALSE
636,2020-06-08,36,,,,No
637,2024-02-07,21,FR,referral,,1
638,2022-05-01,23,germany,unknown,,
639,14/08/2024,43,PL,instagram,pro,Yes
640,2021-11-20,66,,,pro,
641,25/08/2024,56,DE,,Pro,0
642,14/01/2021,,,referral,starter,TRUE
643,17/04/2024,,Germany,referral,Pro,Yes
644,2022-08-14,56,UK,insta_ads,,No
645,21/11/2021,26,PL,unknown,pro,0
646,2023-12-21,62,FR,unknown,,FALSE
647,24/06/2024,69,germany,,,
648,15/07/2023,31,ES,Google,BASIC,No
649,2024-05-19,65,,email,Pro,Yes
650,2023-12-11,,FR,instagram,basic,0
651,2023-04-06,26,Germany,Google,pro,FALSE
652,2022-12-02,32,,,enterprise,TRUE
653,28/04/2024,54,,Insta,pro,No
654,2020-10-11,67,,Insta,BASIC,0
655,31/01/2021,,FR,Instagram Ads,Basic,No
656,2020-01-12,37,germany,Instagram Ads,Basic,0
657,2024-06-18,25,DE,referral,,1
658,18/08/2023,49,DE,,Basic,0
659,2023-06-30,64,,,enterprise,FALSE
660,2021-05-13,38,,LinkedIn Ads,,No
661,23/01/2022,,IT,Google,BASIC,1
662,2020-02-04,58,germany,Insta,enterprise,TRUE
663,27/12/2021,36,DE,,basic,
664,2022-04-28,46,ES,unknown,Pro,0
665,30/03/2020,,,,Basic,No
666,14/02/2022,48,,Instagram Ads,,No
667,27/08/2021,,,unknown,basic,Yes
668,2022-08-27,23,,,pro,No
669,13/06/2024,21,,LinkedIn Ads,Pro,TRUE
670,2022-10-18,60,,Google,Basic,0
671,2021-02-21,46,,Instagram Ads,starter,1
672,24/04/2020,59,DE,Instagram Ads,BASIC,0
673,08/09/2021,20,PL,Google,basic,
674,2023-05-04,18,,unknown,basic,FALSE
675,05/04/2022,61,,instagram,BASIC,TRUE
676,04/03/2024,,NL,Insta,Basic,FALSE
677,07/07/2024,32,,email,Basic,
678,25/02/2024,64,Germany,,,
679,2023-01-03,38,IT,Google,pro,
680,2021-02-16,63,,email,pro,TRUE
681,31/10/2023,,,google_ads,enterprise,0
682,2023-12-14,48,FR,referral,pro,0
683,2021-12-29,24,Germany,linkedin,BASIC,1
684,2023-07-24,34,FR,Insta,,Yes
685,2022-10-17,,UK,Instagram Ads,Pro,1
686,2022-01-30,36,IT,LinkedIn Ads,BASIC,0
687,06/11/2021,56,IT,insta_ads,,FALSE
688,2023-11-18,,NL,Insta,Pro,FALSE
689,2021-04-01,20,PL,email,enterprise,0
690,08/07/2022,47,germany,unknown,BASIC,No
691,10/07/2020,52,,Instagram Ads,enterprise,0
692,2022-01-08,,FR,email,,Yes
693,08/09/2024,,FR,Google,,1
694,27/01/2023,46,UK,instagram,Basic,
695,20/04/2024,67,,insta_ads,,0
696,04/09/2022,,de,linkedin,,
697,05/10/2022,69,,email,Basic,1
698,05/04/2020,,IT,LinkedIn Ads,enterprise,FALSE
699,2024-08-14,31,IT,,,Yes
700,24/10/2021,52,NL,email,starter,1
701,28/04/2023,45,,Google,,Yes
702,25/10/2024,,NL,UNKWN,Pro,Yes
703,06/02/2020,47,germany,Instagram Ads,,1
704,2024-12-08,43,FR,email,BASIC,0
705,2023-10-24,24,IT,referral,Pro,Yes
706,2024-09-14,56,UK,insta_ads,Pro,0
707,28/03/2024,48,,,,TRUE
708,05/10/2020,22,IT,linkedin,enterprise,FALSE
709,2020-08-04,52,,LinkedIn Ads,BASIC,Yes
710,2022-05-16,67,UK,unknown,basic,Yes
711,22/05/2022,64,,,Basic,TRUE
712,26/12/2024,69,PL,insta_ads,,No
713,20/07/2023,31,PL,,Basic,
714,02/03/2020,,de,,basic,Yes
715,2021-08-18,53,,,starter,1
716,2021-12-29,44,NL,Insta,Pro,0
717,2023-09-27,41,,Google,starter,0
718,2021-01-31,57,germany,linkedin,starter,No
719,2021-11-29,46,DE,email,,0
720,2022-11-08,,DE,email,Basic,0
721,2020-06-25,62,FR,,basic,
722,23/06/2024,39,IT,insta_ads,enterprise,0
723,30/01/2021,25,FR,Instagram Ads,pro,No
724,20/03/2021,32,,Insta,pro,TRUE
725,10/06/2023,66,,instagram,Basic,1
726,16/03/2020,22,Germany,referral,Pro,0
727,21/09/2020,69,,insta_ads,pro,No
728,2021-03-30,21,IT,referral,pro,Yes
729,2024-12-24,28,DE,email,Pro,TRUE
730,18/12/2021,35,,,Basic,TRUE
731,2022-01-04,59,DE,,pro,
732,08/11/2023,66,,insta_ads,basic,TRUE
733,06/05/2024,47,de,insta_ads,,0
734,2022-04-30,32,DE,Instagram Ads,basic,FALSE
735,09/03/2024,23,NL,Instagram Ads,enterprise,No
736,22/10/2023,,germany,,Pro,0
737,2020-05-23,,IT,Google,,
738,2022-06-03,33,FR,unknown,pro,1
739,2022-12-28,64,,UNKWN,Pro,1
740,2023-01-27,57,IT,linkedin,starter,
741,30/01/2021,26,,,,FALSE
742,14/11/2022,60,,Google,,0
743,2022-08-05,,,insta_ads,basic,Yes
744,09/06/2022,51,IT,,enterprise,No
745,2024-02-01,44,DE,,Basic,TRUE
746,16/02/2024,30,DE,referral,basic,FALSE
747,07/05/2024,53,,google_ads,basic,FALSE
748,20/03/2023,44,Germany,Insta,basic,No
749,2023-03-13,26,UK,Google,Basic,1
750,2021-07-22,22,de,unknown,basic,0
751,2022-11-28,68,,unknown,starter,No
752,18/04/2020,39,IT,,,1
753,2024-09-12,48,Germany,insta_ads,,No
754,01/12/2022,20,IT,Insta,enterprise,1
755,24/04/2023,47,NL,linkedin,,0
756,23/07/2022,38,,google_ads,BASIC,FALSE
757,01/02/2021,52,,,,1
758,2023-05-31,23,DE,LinkedIn Ads,Basic,No
759,2021-09-25,45,,email,Basic,
760,2023-03-02,49,Germany,LinkedIn Ads,enterprise,Yes
761,01/04/2023,59,,referral,,No
762,23/05/2023,54,,Insta,Pro,FALSE
763,02/01/2022,,,referral,basic,1
764,2020-08-22,42,,unknown,Pro,1
765,19/10/2021,49,ES,unknown,starter,1
766,20/01/2022,52,,google_ads,pro,
767,2021-08-10,39,,,starter,FALSE
768,29/10/2022,41,NL,insta_ads,BASIC,0
769,2023-01-02,56,FR,Insta,Basic,
770,11/08/2022,,Germany,instagram,Basic,No
771,06/05/2021,47,PL,instagram,,1
772,2022-07-01,67,,,starter,
773,2023-06-30,49,,Google,BASIC,Yes
774,07/06/2023,48,,,Pro,0
775,22/03/2024,40,FR,instagram,,Yes
776,2023-04-12,57,,Google,BASIC,TRUE
777,03/08/2024,50,ES,LinkedIn Ads,BASIC,Yes
778,06/04/2023,42,,,starter,TRUE
779,2020-06-18,53,de,Insta,pro,
780,2023-11-17,41,germany,LinkedIn Ads,,1
781,03/08/2022,48,DE,instagram,pro,FALSE
782,2022-03-05,,,,basic,FALSE
783,25/09/2021,56,,instagram,,
784,02/05/2023,63,,referral,Basic,FALSE
785,2024-03-20,30,germany,google_ads,starter,
786,29/01/2020,27,DE,,,1
787,03/04/2023,40,germany,google_ads,Pro,1
788,2023-12-16,35,,referral,,No
789,04/12/2020,49,de,insta_ads,Basic,0
790,2024-07-29,50,ES,Insta,,Yes
791,28/02/2024,53,ES,Insta,,1
792,20/10/2023,45,PL,google_ads,basic,Yes
793,27/09/2023,33,NL,Instagram Ads,Pro,FALSE
794,14/05/2021,33,PL,Insta,Pro,Yes
795,2024-08-07,35,DE,email,,No
796,25/05/2021,25,,email,Pro,FALSE
797,2023-09-12,59,Germany,email,Basic,Yes
798,04/08/2020,33,ES,Instagram Ads,,No
799,17/08/2023,,DE,LinkedIn Ads,basic,0
800,01/03/2023,,PL,email,pro,Yes
801,2022-12-29,28,,insta_ads,,
802,2023-06-29,23,ES,Google,BASIC,No
803,09/12/2023,18,DE,google_ads,Pro,Yes
804,15/12/2024,,UK,,pro,FALSE
805,2021-03-20,,de,insta_ads,,
806,2022-05-25,,ES,LinkedIn Ads,starter,FALSE
807,20/04/2023,29,UK,email,BASIC,TRUE
808,2020-06-15,,,LinkedIn Ads,basic,No
809,31/03/2020,55,PL,,,
810,14/12/2021,45,FR,referral,pro,Yes
811,2024-04-03,62,DE,,,0
812,2020-02-08,,,insta_ads,,Yes
813,2023-02-23,34,UK,insta_ads,,Yes
814,14/01/2024,18,de,insta_ads,Pro,1
815,21/06/2020,49,germany,Instagram Ads,,No
816,2021-10-14,25,germany,,,Yes
817,23/01/2022,,IT,,pro,
818,2023-05-28,57,de,Insta,,TRUE
819,19/07/2024,,IT,UNKWN,Pro,FALSE
820,17/12/2022,60,IT,google_ads,Basic,1
821,10/08/2024,63,IT,Insta,enterprise,1
822,2021-04-20,41,,UNKWN,basic,
823,31/03/2021,27,Germany,email,,
824,08/04/2022,64,ES,email,basic,FALSE
825,13/06/2022,56,,instagram,,0
826,2023-10-16,56,ES,linkedin,pro,0
827,2022-10-21,27,germany,referral,,1
828,21/01/2021,53,DE,,,TRUE
829,13/12/2020,42,NL,email,Pro,TRUE
830,08/07/2020,,de,unknown,basic,FALSE
831,19/05/2021,67,NL,instagram,Pro,No
832,2023-04-29,,PL,unknown,basic,0
833,11/03/2024,,DE,instagram,pro,
834,2023-10-24,27,,google_ads,BASIC,1
835,03/12/2023,36,IT,instagram,,Yes
836,2022-04-03,63,,referral,,0
837,17/07/2022,62,UK,,,Yes
838,2022-07-22,32,Germany,LinkedIn Ads,basic,TRUE
839,2023-02-14,33,UK,,Pro,No
840,13/05/2020,19,,Insta,BASIC,No
841,2020-02-27,46,UK,UNKWN,,0
842,28/04/2024,21,,,Basic,1
843,15/11/2021,,,LinkedIn Ads,enterprise,0
844,02/11/2021,67,,,,1
845,21/06/2020,46,NL,linkedin,BASIC,
846,25/03/2022,48,FR,linkedin,BASIC,FALSE
847,2023-03-18,34,,,BASIC,TRUE
848,2020-03-20,27,Germany,insta_ads,basic,FALSE
849,04/06/2022,44,PL,linkedin,,FALSE
850,21/05/2023,,,UNKWN,,No
851,21/07/2020,58,Germany,,Pro,1
852,2022-02-02,32,IT,Insta,,Yes
853,2023-06-06,,,linkedin,,FALSE
854,26/08/2024,61,IT,,basic,TRUE
855,04/06/2023,48,IT,email,BASIC,FALSE
856,09/08/2024,38,,instagram,BASIC,Yes
857,04/04/2024,,,UNKWN,basic,Yes
858,2024-01-04,,DE,Insta,Pro,TRUE
859,2023-11-26,,,,starter,
860,16/02/2020,58,FR,UNKWN,,0
861,10/06/2023,63,,google_ads,Pro,Yes
862,2023-08-21,62,,linkedin,starter,
863,29/03/2024,,DE,Instagram Ads,pro,Yes
864,12/03/2023,43,IT,,Basic,0
865,2023-12-09,55,,,,Yes
866,16/03/2024,68,,,basic,FALSE
867,2023-10-28,53,PL,Instagram Ads,enterprise,TRUE
868,2024-05-08,69,IT,instagram,,FALSE
869,2023-07-06,34,DE,,BASIC,0
870,17/10/2021,68,Germany,email,BASIC,TRUE
871,15/04/2021,20,,referral,Pro,Yes
872,28/08/2022,,UK,Google,BASIC,Yes
873,2022-11-01,31,Germany,linkedin,enterprise,1
874,2023-09-15,66,,,enterprise,
875,05/01/2022,30,IT,,pro,Yes
876,22/02/2022,58,germany,instagram,basic,TRUE
877,2022-08-25,44,,email,,
878,23/12/2020,18,Germany,,Basic,No
879,2022-08-29,,ES,,starter,TRUE
880,2023-12-02,34,,Instagram Ads,,
881,2021-10-29,65,UK,LinkedIn Ads,,Yes
882,2021-01-07,67,ES,,Basic,Yes
883,2022-10-28,51,UK,Instagram Ads,basic,No
884,19/02/2023,31,FR,insta_ads,basic,Yes
885,03/10/2023,,,LinkedIn Ads,basic,1
886,06/11/2021,,,Insta,enterprise,No
887,2020-03-30,,ES,LinkedIn Ads,,FALSE
888,2024-07-29,34,Germany,LinkedIn Ads,basic,0
889,2021-11-28,20,,,,1
890,01/09/2023,51,,,Pro,TRUE
891,16/04/2023,57,,,pro,
892,2021-06-23,42,UK,,BASIC,
893,2022-01-01,,FR,linkedin,Basic,0
894,18/05/2022,19,NL,,Basic,0
895,2020-02-10,51,germany,,Basic,1
896,2022-01-09,43,,insta_ads,enterprise,1
897,2024-09-23,48,de,instagram,starter,
898,2021-05-16,26,FR,LinkedIn Ads,enterprise,Yes
899,16/08/2022,47,Germany,linkedin,,
900,14/03/2023,37,,google_ads,basic,FALSE
901,09/05/2023,38,,,,No
902,2022-07-17,46,Germany,linkedin,starter,0
903,13/10/2024,,germany,referral,,1
904,05/04/2021,42,,,enterprise,0
905,2022-01-01,55,germany,Insta,,Yes
906,21/01/2022,,FR,,Pro,1
907,13/07/2022,61,IT,,enterprise,FALSE
908,27/06/2022,42,germany,Insta,Basic,No
909,2024-04-30,26,,email,basic,Yes
910,19/04/2024,56,IT,instagram,,1
911,2023-06-30,,NL,,,FALSE
912,24/01/2021,61,Germany,UNKWN,Basic,TRUE
913,2024-06-05,43,FR,UNKWN,Basic,TRUE
914,01/06/2022,,germany,referral,BASIC,FALSE
915,12/09/2020,54,,google_ads,BASIC,
916,2021-12-09,33,NL,insta_ads,BASIC,0
917,25/03/2021,54,FR,email,starter,No
918,10/01/2020,29,UK,,basic,
919,03/04/2022,41,de,,basic,1
920,08/03/2022,43,UK,unknown,starter,
921,19/06/2023,37,DE,,basic,
922,28/06/2023,26,IT,linkedin,starter,1
923,26/05/2022,40,,Insta,Basic,FALSE
924,25/10/2022,56,DE,insta_ads,enterprise,1
925,16/02/2023,46,PL,LinkedIn Ads,Pro,
926,2022-10-12,48,,instagram,Basic,No
927,2024-12-29,36,NL,Instagram Ads,Basic,FALSE
928,08/01/2021,37,IT,,basic,0
929,24/12/2022,40,NL,,starter,TRUE
930,2020-05-25,60,UK,email,Basic,TRUE
931,2020-08-11,44,ES,insta_ads,pro,Yes
932,16/06/2023,47,,,starter,0
933,2020-06-25,38,,Instagram Ads,basic,0
934,2024-12-07,61,IT,,pro,TRUE
935,02/05/2022,52,Germany,,pro,1
936,29/07/2023,66,,UNKWN,pro,No
937,03/03/2020,24,,,Basic,
938,25/05/2023,39,NL,referral,starter,No
939,06/04/2022,27,Germany,google_ads,pro,Yes
940,2022-03-05,40,ES,,Pro,0
941,19/11/2021,32,germany,,enterprise,1
942,2024-01-24,47,NL,insta_ads,,
943,21/06/2024,51,DE,,BASIC,0
944,14/04/2020,30,NL,email,BASIC,
945,2023-01-27,,,,,FALSE
946,2021-05-25,21,germany,UNKWN,Basic,Yes
947,19/01/2021,35,UK,Insta,,1
948,2021-02-08,,FR,,basic,FALSE
949,02/04/2022,40,,Google,BASIC,TRUE
950,01/06/2021,50,,Insta,BASIC,TRUE
951,20/04/2021,51,DE,email,,FALSE
952,09/12/2021,51,,google_ads,Pro,
953,26/07/2024,53,DE,referral,BASIC,Yes
954,09/02/2022,52,ES,referral,basic,FALSE
955,2023-12-31,34,UK,referral,BASIC,0
956,12/11/2022,45,,,starter,1
957,2022-09-23,31,,Google,basic,0
958,07/05/2024,51,,UNKWN,BASIC,0
959,2021-11-07,65,,Instagram Ads,starter,FALSE
960,14/12/2021,28,DE,,enterprise,1
961,21/01/2024,,,unknown,starter,1
962,23/03/2020,30,de,instagram,basic,TRUE
963,14/03/2023,50,,google_ads,,1
964,13/01/2023,,,,Pro,No
965,2023-01-06,,Germany,unknown,,0
966,2021-04-01,19,IT,,enterprise,TRUE
967,2020-01-01,51,de,email,starter,0
968,20/02/2020,,FR,referral,basic,TRUE
969,15/11/2021,46,NL,Instagram Ads,enterprise,FALSE
970,17/12/2021,54,,Insta,,
971,2024-11-30,21,,Google,Pro,1
972,2024-01-09,29,UK,insta_ads,basic,0
973,24/03/2021,43,PL,,,FALSE
974,30/05/2022,,,UNKWN,enterprise,1
975,2021-05-02,,PL,Google,basic,TRUE
976,2024-12-28,45,,referral,starter,No
977,2020-02-03,20,de,Google,pro,0
978,03/10/2023,37,DE,google_ads,Basic,
979,2020-04-04,27,NL,,BASIC,TRUE
980,2022-12-31,69,UK,,Basic,Yes
981,2024-04-23,35,,UNKWN,starter,FALSE
982,02/06/2020,,germany,email,enterprise,No
983,2020-09-06,,NL,,pro,FALSE
984,2021-11-04,,,,enterprise,
985,13/03/2021,44,,Insta,basic,1
986,27/04/2020,48,,,BASIC,FALSE
987,09/02/2022,44,,email,Basic,TRUE
988,2023-08-22,59,IT,Google,basic,TRUE
989,24/09/2020,18,,Instagram Ads,pro,
990,2022-12-13,23,ES,,BASIC,FALSE
991,2020-08-23,28,UK,UNKWN,,1
992,2021-01-23,51,,UNKWN,pro,1
993,2022-09-16,56,NL,,pro,No
994,2024-10-23,37,UK,linkedin,enterprise,TRUE
995,01/02/2022,,germany,google_ads,,FALSE
996,2021-02-04,38,,UNKWN,basic,No
997,2021-09-15,38,DE,,pro,Yes
998,2022-02-05,35,FR,Insta,,No
999,19/08/2023,38,,Instagram Ads,,
1000,07/07/2022,36,ES,Insta,enterprise,0
1001,2023-05-15,21,ES,,starter,
1002,06/06/2023,30,,,Basic,Yes
1003,02/05/2022,35,DE,,pro,
1004,31/07/2021,69,,,starter,
1005,2020-03-15,46,IT,,basic,Yes
1006,2021-03-10,42,PL,insta_ads,enterprise,No
1007,2020-04-12,,,,BASIC,TRUE
1008,2023-12-16,30,FR,Google,Pro,No
1009,23/09/2024,,de,Google,pro,No
1010,2022-02-02,44,de,email,starter,0
1011,07/01/2022,,,Google,BASIC,TRUE
1012,16/03/2022,36,FR,email,,TRUE
1013,22/08/2023,66,IT,,pro,0
1014,2020-04-07,18,IT,,,TRUE
1015,08/03/2022,55,,unknown,enterprise,
1016,2023-09-20,36,germany,LinkedIn Ads,starter,TRUE
1017,2022-05-08,69,,,basic,0
1018,10/03/2021,18,,email,Basic,TRUE
1019,2021-03-22,57,Germany,Google,,
1020,24/08/2023,34,NL,instagram,pro,0
1021,2020-09-05,38,,instagram,,TRUE
1022,2020-06-14,39,,,,No
1023,13/02/2024,32,,linkedin,,
1024,2022-09-10,67,IT,referral,,0
1025,2023-09-20,56,de,Google,Basic,FALSE
1026,16/10/2022,65,DE,,starter,
1027,2021-06-25,56,,google_ads,,FALSE
1028,28/01/2022,49,de,,Pro,FALSE
1029,2023-02-03,66,,UNKWN,Pro,No
1030,2024-05-05,21,,unknown,pro,TRUE
1031,2020-03-21,61,Germany,LinkedIn Ads,Basic,Yes
1032,2020-05-12,62,FR,google_ads,,TRUE
1033,07/03/2022,49,,LinkedIn Ads,basic,1
1034,2022-06-18,21,,google_ads,basic,TRUE
1035,2020-05-17,,Germany,referral,basic,
1036,02/07/2020,18,UK,,,0
1037,2023-11-25,50,NL,Google,pro,
1038,2023-09-15,24,UK,insta_ads,Basic,0
1039,2022-02-23,26,germany,email,basic,
1040,2024-03-11,18,IT,referral,starter,FALSE
1041,10/09/2022,33,germany,linkedin,Basic,TRUE
1042,09/03/2020,35,Germany,Insta,BASIC,TRUE
1043,29/06/2021,,UK,LinkedIn Ads,Basic,0
1044,2024-12-02,64,DE,linkedin,,1
1045,22/02/2020,23,,google_ads,BASIC,
1046,13/01/2024,19,,Instagram Ads,Basic,Yes
1047,2020-07-23,26,NL,unknown,Pro,Yes
1048,05/05/2020,21,,referral,enterprise,FALSE
1049,05/11/2024,62,,instagram,,0
1050,2020-02-12,40,DE,Instagram Ads,,Yes
1051,10/11/2024,,,Google,starter,FALSE
1052,20/04/2020,60,,,pro,No
1053,30/01/2022,62,DE,,Pro,
1054,2024-08-13,60,,instagram,BASIC,1
1055,21/04/2023,68,DE,Instagram Ads,BASIC,TRUE
1056,2022-04-27,25,,Instagram Ads,BASIC,1
1057,2020-04-04,56,FR,,pro,Yes
1058,2023-10-29,42,IT,,Pro,0
1059,23/03/2024,33,IT,,,
1060,2022-06-18,52,UK,google_ads,,
1061,25/12/2020,34,DE,unknown,pro,
1062,2022-06-18,35,ES,,,TRUE
1063,2024-09-15,,NL,Insta,enterprise,1
1064,07/10/2020,44,ES,,starter,1
1065,2023-05-03,32,,instagram,basic,
1066,2023-05-03,,germany,,BASIC,0
1067,28/10/2021,34,,google_ads,,0
1068,02/04/2020,60,UK,,pro,FALSE
1069,2021-11-02,22,NL,Google,,0
1070,01/03/2020,33,,,BASIC,0
1071,25/09/2021,32,Germany,Instagram Ads,starter,0
1072,2022-12-10,59,,email,,
1073,27/11/2023,63,UK,insta_ads,,No
1074,2024-12-17,51,germany,LinkedIn Ads,,1
1075,25/10/2022,65,germany,,,0
1076,29/01/2024,36,germany,unknown,basic,TRUE
1077,26/08/2021,25,ES,referral,,No
1078,12/11/2021,64,,unknown,Basic,No
1079,17/06/2021,27,,insta_ads,,
1080,2023-11-29,,,,,0
1081,2022-04-17,22,,,,TRUE
1082,2024-03-16,69,,Instagram Ads,,No
1083,2021-10-06,65,IT,instagram,pro,Yes
1084,2020-08-20,,,Insta,,
1085,2021-06-07,43,NL,Google,enterprise,No
1086,2020-12-11,39,,,BASIC,FALSE
1087,2022-12-05,61,,,starter,No
1088,29/06/2021,40,Germany,instagram,starter,1
1089,2023-01-06,,PL,LinkedIn Ads,,0
1090,2024-10-19,30,PL,,starter,No
1091,01/01/2023,26,DE,Insta,,FALSE
1092,2022-03-04,66,FR,UNKWN,Basic,FALSE
1093,05/09/2020,37,,instagram,Basic,0
1094,2020-02-16,45,UK,,pro,
1095,2023-02-18,61,FR,unknown,Pro,
1096,01/08/2020,,,,starter,No
1097,26/08/2020,54,PL,insta_ads,enterprise,Yes
1098,15/12/2022,41,PL,,,No
1099,15/12/2020,61,,,starter,TRUE
1100,16/04/2020,50,de,insta_ads,,FALSE
1101,2022-04-10,37,Germany,,Basic,No
1102,2020-02-17,,de,email,,Yes
1103,2024-05-15,65,DE,referral,starter,
1104,02/12/2020,47,de,instagram,enterprise,
1105,15/11/2022,61,UK,Insta,pro,Yes
1106,14/03/2022,26,ES,,,Yes
1107,04/07/2023,62,,google_ads,Basic,1
1108,08/01/2020,66,DE,referral,BASIC,1
1109,16/09/2021,34,ES,LinkedIn Ads,starter,1
1110,2023-06-30,53,DE,,pro,0
1111,11/09/2024,31,de,email,enterprise,TRUE
1112,2021-12-19,36,PL,Instagram Ads,BASIC,TRUE
1113,29/10/2020,24,,LinkedIn Ads,,0
1114,2021-09-30,,ES,google_ads,,No
1115,2020-02-25,20,NL,Google,BASIC,1
1116,26/12/2021,50,DE,google_ads,pro,1
1117,2021-06-09,61,FR,instagram,pro,TRUE
1118,18/04/2021,49,IT,Instagram Ads,enterprise,Yes
1119,28/01/2020,64,NL,instagram,Pro,Yes
1120,18/03/2020,28,,Instagram Ads,BASIC,0
1121,24/05/2023,59,,,basic,0
1122,10/11/2023,19,NL,,Pro,0
1123,30/12/2020,43,germany,email,Pro,FALSE
1124,27/10/2021,,,unknown,starter,0
1125,09/06/2021,21,germany,,Basic,No
1126,2021-11-29,34,,Instagram Ads,,No
1127,28/08/2023,34,germany,email,Pro,
1128,01/06/2022,45,Germany,,basic,
1129,2022-10-27,47,PL,,,1
1130,2022-10-23,57,FR,LinkedIn Ads,,TRUE
1131,04/07/2024,40,IT,,enterprise,No
1132,2022-07-07,63,UK,instagram,Pro,Yes
1133,2022-01-19,41,ES,Insta,basic,
1134,2020-12-28,46,,referral,,TRUE
1135,09/11/2024,21,NL,,pro,1
1136,11/03/2024,55,,unknown,starter,0
1137,2023-07-21,46,Germany,,enterprise,1
1138,2024-03-09,36,ES,,Basic,No
1139,16/03/2022,44,Germany,Google,basic,No
1140,2022-01-08,46,de,Insta,enterprise,
1141,04/11/2022,,Germany,google_ads,,0
1142,2023-04-30,53,de,linkedin,pro,FALSE
1143,2024-07-12,52,de,,,0
1144,2021-04-29,69,UK,google_ads,starter,0
1145,2020-01-28,23,,UNKWN,,No
1146,14/12/2021,,IT,UNKWN,BASIC,No
1147,28/11/2022,40,UK,insta_ads,enterprise,Yes
1148,20/07/2023,56,,Instagram Ads,Pro,Yes
1149,2023-06-08,63,Germany,,basic,TRUE
1150,2020-03-26,61,PL,,pro,No
1151,2024-02-06,65,,unknown,starter,No
1152,05/05/2020,69,de,Insta,Pro,1
1153,22/03/2022,25,,insta_ads,,
1154,2021-06-20,,,,starter,Yes
1155,24/05/2020,19,IT,Google,Basic,1
1156,2024-03-28,30,Germany,Insta,,No
1157,2023-05-20,57,NL,instagram,basic,Yes
1158,2020-01-25,,IT,LinkedIn Ads,Pro,
1159,22/05/2024,38,,referral,starter,No
1160,2023-11-18,48,NL,unknown,Pro,FALSE
1161,2020-03-07,69,de,,BASIC,
1162,2020-08-20,65,ES,google_ads,,0
1163,18/04/2020,53,FR,linkedin,BASIC,
1164,2023-03-15,,,Insta,BASIC,1
1165,20/04/2020,65,de,unknown,pro,Yes
1166,2020-08-15,69,germany,,enterprise,Yes
1167,2020-04-20,55,germany,,Pro,No
1168,02/02/2024,44,PL,,enterprise,No
1169,2020-02-03,53,,linkedin,,TRUE
1170,2021-09-14,65,IT,linkedin,BASIC,TRUE
1171,2024-12-04,40,,UNKWN,pro,1
1172,2023-10-24,,FR,UNKWN,pro,Yes
1173,2022-01-17,38,NL,instagram,BASIC,No
1174,2021-08-17,30,DE,Google,,1
1175,2024-04-26,54,germany,LinkedIn Ads,,Yes
1176,28/02/2021,64,FR,,,No
1177,2021-09-04,43,PL,google_ads,Pro,TRUE
1178,2024-03-21,57,Germany,referral,pro,Yes
1179,22/11/2021,24,,,starter,No
1180,29/07/2023,63,,email,starter,1
1181,05/09/2023,56,FR,,pro,1
1182,27/10/2024,39,Germany,insta_ads,Basic,FALSE
1183,2024-01-06,56,,UNKWN,,Yes
1184,10/11/2020,40,IT,UNKWN,enterprise,1
1185,2022-05-26,,UK,unknown,enterprise,Yes
1186,2024-10-30,47,Germany,Instagram Ads,basic,1
1187,01/11/2023,35,IT,LinkedIn Ads,,Yes
1188,05/08/2023,,,referral,basic,Yes
1189,31/12/2023,59,de,,,Yes
1190,23/10/2021,35,IT,instagram,Pro,FALSE
1191,03/10/2020,63,NL,UNKWN,,
1192,2024-09-29,27,,google_ads,basic,TRUE
1193,2024-05-24,56,FR,,Pro,0
1194,2024-03-06,47,,Instagram Ads,basic,Yes
1195,2021-09-15,43,ES,,BASIC,TRUE
1196,30/05/2021,24,,,Basic,
1197,05/10/2023,24,UK,insta_ads,Basic,0
1198,22/04/2022,22,,unknown,starter,TRUE
1199,09/01/2024,18,Germany,unknown,enterprise,TRUE
1200,2020-12-15,63,,google_ads,BASIC,1
1201,18/06/2024,35,UK,Google,enterprise,No
